athlets_code,name,name_short,name_tv,gender,country_code,country_long,disciplines,events
1912315,OTERO EZCURRA Matias Valentin,OTERO EZCURRA MV,Matias Valentin OTERO EZCURRA,Male,URU,Uruguay,['Canoe Sprint'],"[""Men's Kayak Single 1000m""]"
1912322,STONA Roje,STONA R,Roje STONA,Male,JAM,Jamaica,['Athletics'],"[""Men's Discus Throw""]"
1912496,ARIAS Daniela,ARIAS D,Daniela ARIAS,Female,COL,Colombia,['Football'],['Women']
1912502,ARIAS Carolina,ARIAS C,Carolina ARIAS,Female,COL,Colombia,['Football'],['Women']
1912503,ALDRIDGE Charlie,ALDRIDGE C,Charlie ALDRIDGE,Male,GBR,Great Britain,['Cycling Mountain Bike'],"[""Men's Cross-country""]"
1912507,BARKER Elinor,BARKER E,Elinor BARKER,Female,GBR,Great Britain,['Cycling Track'],"[""Women's Madison"", ""Women's Omnium"", ""Women's Team Pursuit""]"
1912508,BARKER Megan,BARKER M,Megan BARKER,Female,GBR,Great Britain,['Cycling Track'],"[""Women's Team Pursuit""]"
1912510,BIGHAM Daniel,BIGHAM D,Daniel BIGHAM,Male,GBR,Great Britain,['Cycling Track'],"[""Men's Team Pursuit""]"
1912514,CAPEWELL Sophie,CAPEWELL S,Sophie CAPEWELL,Female,GBR,Great Britain,['Cycling Track'],"[""Women's Keirin"", ""Women's Sprint"", ""Women's Team Sprint""]"
1912515,CARLIN Jack,CARLIN J,Jack CARLIN,Male,GBR,Great Britain,['Cycling Track'],"[""Men's Keirin"", ""Men's Sprint"", ""Men's Team Sprint""]"
1912517,CULLEN Ross,CULLEN R,Ross CULLEN,Male,GBR,Great Britain,['Cycling BMX Racing'],['Men']
1912518,DEIGNAN Elizabeth,DEIGNAN E,Elizabeth DEIGNAN,Female,GBR,Great Britain,['Cycling Road'],"[""Women's Road Race""]"
1912519,EVANS Neah,EVANS N,Neah EVANS,Female,GBR,Great Britain,['Cycling Track'],"[""Women's Madison"", ""Women's Omnium"", ""Women's Team Pursuit""]"
1912522,FINUCANE Emma,FINUCANE E,Emma FINUCANE,Female,GBR,Great Britain,['Cycling Track'],"[""Women's Keirin"", ""Women's Sprint"", ""Women's Team Sprint""]"
1912523,GEORGI Pfeiffer,GEORGI P,Pfeiffer GEORGI,Female,GBR,Great Britain,['Cycling Road'],"[""Women's Road Race""]"
1912525,HENDERSON Anna,HENDERSON A,Anna HENDERSON,Female,GBR,Great Britain,['Cycling Road'],"[""Women's Road Race"", ""Women's Individual Time Trial""]"
1912529,HUTT Emily Louise,HUTT E,Emily HUTT,Female,GBR,Great Britain,['Cycling BMX Racing'],['Women']
1912532,KNIGHT Josie,KNIGHT J,Josie KNIGHT,Female,GBR,Great Britain,['Cycling Track'],"[""Women's Team Pursuit""]"
